uid,pos_iid,neg_iid,pos_seq
137,19873,34171,"[667, 806, 820, 828, 866, 946, 1163, 1371, 2456, 2662, 2787, 2788, 2804, 3152, 3583, 4138, 4247, 4583, 5138, 5548, 5966, 6043, 6157, 6506, 6672, 6728, 7045, 7243, 7797, 8062, 8208, 8543, 9226, 9236, 9537, 10356, 10675, 11016, 11385, 11712, 13400, 13811, 14663, 15407, 16943, 17785]"
1640,19873,24661,"[668, 870, 1088, 2076, 2335, 7305, 9696, 10709, 12218, 14018]"
882,19873,36469,"[1246, 1276, 2278, 4039, 7796, 7803, 8339, 11259, 11698, 12422, 12498, 12716, 13515, 14937, 16019]"
137,19875,28739,"[667, 806, 820, 828, 866, 946, 1163, 1371, 2456, 2662, 2787, 2788, 2804, 3152, 3583, 4138, 4247, 4583, 5138, 5548, 5966, 6043, 6157, 6506, 6672, 6728, 7045, 7243, 7797, 8062, 8208, 8543, 9226, 9236, 9537, 10356, 10675, 11016, 11385, 11712, 13400, 13811, 14663, 15407, 16943, 17785]"
713,19875,23734,"[102, 248, 285, 585, 5192, 5225, 5516, 6230, 8784, 8882, 11086]"
2025,19875,27696,"[596, 1044, 2135, 3142, 4579, 5187, 5796, 6210, 12469, 14510, 16569, 16664, 17959]"
345,19875,23393,"[1889, 2442, 2602, 3387, 4485, 5720, 8005, 8258, 10320, 10473, 10644, 11799, 15156, 17233]"
1640,19875,26633,"[668, 870, 1088, 2076, 2335, 7305, 9696, 10709, 12218, 14018]"
750,19876,32390,"[189, 989, 1171, 1873, 2030, 2112, 2425, 2574, 2600, 3084, 3109, 4489, 4830, 4875, 5052, 5471, 6018, 6912, 7057, 9395, 10550, 11957, 13696, 14965, 15015, 15268, 15806, 17649]"
12,19876,29892,"[203, 293, 2425, 2925, 5025, 7028, 8831, 9307, 10109, 12175, 12931, 13195, 13910, 14995, 17430]"
3192,19878,24307,"[426, 719, 1395, 2426, 2691, 2898, 3212, 3509, 7834, 7835, 8632, 9847, 10252, 12295, 14769]"
2131,19880,41035,"[10, 36, 37, 41, 87, 402, 705, 722, 912, 926, 1231, 1459, 1939, 1961, 2441, 2445, 2667, 3203, 3897, 4069, 6135, 6404, 6460, 6548, 6754, 6875, 9656, 16580]"
2922,19881,32170,"[25, 94, 228, 579, 1232, 1700, 1709, 3307, 3652, 3653, 5056, 5151, 5154, 5157, 5208, 5258, 5520, 5724, 6377, 6506, 6507, 6511, 6533, 6642, 6720, 7228, 7284, 7650, 7664, 7700, 8149, 8297, 8484, 8534, 8738, 8755, 8939, 8982, 8988, 9354, 9527, 10304, 10896, 10898, 11326, 11608, 11676, 11707, 11752, 12179, 12496, 12764, 13003, 13004, 13005, 13008, 13147, 13431, 13813, 13814, 14194, 14432, 14591, 15642, 15825, 16311, 17266, 17679, 17843]"
718,19881,21277,"[843, 1030, 1331, 1530, 5162, 6780, 7170, 8521, 10472, 13998, 14657, 17470, 17509]"
94,19883,20234,"[61, 93, 791, 1098, 1331, 1960, 3230, 8783, 9403, 9675, 11023, 11322]"
2135,19888,22815,"[298, 640, 1447, 2166, 2432, 2660, 3201, 3655, 4270, 4787, 5341, 6204, 6538, 7453, 7720]"
1161,19890,38874,"[1733, 3768, 5903, 6388, 7217, 7734, 8314, 9375, 11767, 13193, 14851, 18021]"
1659,19890,36787,"[366, 685, 967, 2304, 2821, 2929, 3922, 4830, 5490, 6049, 10327, 11994, 14637, 16409]"
918,19890,21352,"[1674, 2253, 2254, 2404, 5304, 6883, 7194, 8309, 9682, 9879, 11860, 13585, 14112]"
326,19890,40564,"[628, 2441, 2999, 5159, 5960, 7709, 13187, 14490, 15225, 15287]"
3506,19890,28999,"[2441, 2804, 4787, 11920, 12072, 12963, 13912, 14227, 15568, 16647, 17287]"
345,19890,20731,"[1889, 2442, 2602, 3387, 4485, 5720, 8005, 8258, 10320, 10473, 10644, 11799, 15156, 17233]"
1919,19893,40014,"[326, 1001, 1071, 1612, 1928, 1957, 2438, 2568, 2628, 2654, 2686, 2778, 2805, 2813, 2914, 4045, 4282, 4285, 4331, 5121, 5527, 5703, 6877, 7256, 7737, 8624, 8857, 9049, 11188, 12175, 12931]"
3080,19893,40354,"[1579, 2438, 3104, 4239, 4806, 5739, 6383, 7299, 8940, 9622, 12057, 12480, 13845, 15159]"
385,19893,26829,"[192, 501, 749, 809, 885, 1570, 2438, 3085, 3747, 3848, 5828, 9991, 11822, 15175, 17615, 17850, 17921, 18081, 18145, 18190, 18260, 18284, 18295, 18338, 18344]"
1508,19894,23694,"[1642, 1698, 2078, 5549, 5634, 8329, 8555, 9162, 9449, 10012, 11752, 15414, 15893, 16025, 16517, 16792]"
3080,19895,26320,"[1579, 2438, 3104, 4239, 4806, 5739, 6383, 7299, 8940, 9622, 12057, 12480, 13845, 15159]"
385,19895,21481,"[192, 501, 749, 809, 885, 1570, 2438, 3085, 3747, 3848, 5828, 9991, 11822, 15175, 17615, 17850, 17921, 18081, 18145, 18190, 18260, 18284, 18295, 18338, 18344]"
2989,19895,20298,"[306, 866, 874, 898, 1265, 1472, 1585, 1654, 2095, 3101, 3910, 4367, 4611, 4975, 5732, 7264, 9368, 10683, 12015, 12820, 13321, 15528, 17380]"
2131,19896,37764,"[10, 36, 37, 41, 87, 402, 705, 722, 912, 926, 1231, 1459, 1939, 1961, 2441, 2445, 2667, 3203, 3897, 4069, 6135, 6404, 6460, 6548, 6754, 6875, 9656, 16580]"
3867,19897,21737,"[9, 37, 492, 1034, 1798, 2460, 2656, 2966, 3628, 4038, 4537, 5026, 5478, 5677, 5907, 6712, 6805, 7157, 7269, 9091, 10384, 10510, 10522, 10526, 10530, 10712, 11271, 11907, 12270, 12645, 13187, 13458, 13581, 14117, 14480, 14764, 14772, 14789, 15947, 16471, 16722, 17231, 17569, 17615, 17626, 17699, 17737, 17738, 17821, 17832, 17944, 18023, 18092, 18121, 18152, 18194, 18203, 18242, 18249, 18260, 18316, 18348]"
1130,19899,24318,"[779, 2441, 3990, 4552, 4899, 5371, 5546, 5856, 6005, 6613, 7168, 7860, 14071, 17200]"
205,19899,33904,"[1001, 1307, 1375, 1596, 2187, 2242, 2441, 2854, 3753, 4041, 6110, 11357, 12092, 12476]"
326,19899,40137,"[628, 2441, 2999, 5159, 5960, 7709, 13187, 14490, 15225, 15287]"
2999,19899,30827,"[707, 730, 813, 1114, 1515, 1966, 2441, 2540, 13446, 15025, 15651, 15781, 18288]"
1082,19899,27314,"[187, 489, 981, 1145, 2441, 2680, 3144, 6734, 7095, 10758]"
3506,19899,22920,"[2441, 2804, 4787, 11920, 12072, 12963, 13912, 14227, 15568, 16647, 17287]"
2131,19899,31286,"[10, 36, 37, 41, 87, 402, 705, 722, 912, 926, 1231, 1459, 1939, 1961, 2441, 2445, 2667, 3203, 3897, 4069, 6135, 6404, 6460, 6548, 6754, 6875, 9656, 16580]"
3405,19899,33678,"[465, 638, 749, 905, 921, 955, 1195, 1209, 1228, 1831, 2136, 2441, 2859, 3061, 3097, 3270, 3583, 4038, 4069, 4205, 4571, 4705, 4862, 4882, 5054, 5110, 5343, 5531, 5724, 5768, 5821, 5857, 5931, 5963, 6021, 6023, 6961, 7198, 7229, 7320, 7424, 7847, 8027, 8094, 8202, 8323, 8388, 8946, 9634, 10203, 11244, 11320, 11452, 11675, 12375, 13860, 14116, 14995, 15695, 16070, 16155, 16162, 16755, 16944, 16974, 17380]"
2627,19900,29383,"[1401, 3183, 3993, 4336, 9184, 9288, 9656, 9809, 12720, 13501, 13968]"
1553,19901,38570,"[4, 37, 41, 366, 628, 851, 1081, 2261, 3970, 4215, 5857, 6525, 6886, 7482, 8812, 8995, 9025, 9398, 10103, 10743, 11160, 11357, 11562, 12111, 12481, 13910, 14883]"
385,19901,31708,"[192, 501, 749, 809, 885, 1570, 2438, 3085, 3747, 3848, 5828, 9991, 11822, 15175, 17615, 17850, 17921, 18081, 18145, 18190, 18260, 18284, 18295, 18338, 18344]"
2519,19901,19640,"[1268, 2063, 2764, 3576, 4287, 6753, 7789, 7876, 8423, 11265, 14759]"
1582,19902,38689,"[9, 366, 674, 736, 883, 1176, 1371, 1394, 1492, 1785, 1846, 1983, 2259, 2277, 2342, 2778, 2922, 2940, 3084, 3444, 3617, 3710, 4160, 4258, 4386, 4418, 4545, 4576, 4657, 4924, 5131, 5297, 5304, 5493, 5756, 5968, 6089, 6108, 6297, 6333, 6408, 6997, 7021, 7025, 7046, 7361, 7399, 7940, 8154, 8264, 8473, 8636, 9063, 9184, 9214, 9223, 9479, 9536, 9697, 10380, 10382, 10384, 10385, 10481, 10614, 10650, 11641, 11745, 12072, 12236, 12240, 12604, 12607, 12714, 12724, 12884, 13882, 13965, 14079, 14385, 14481, 14630, 14631, 14649, 14772, 14932, 16029, 16064, 16066, 16126, 16189, 16645, 16824, 17567, 18095, 18316]"
345,19903,35871,"[1889, 2442, 2602, 3387, 4485, 5720, 8005, 8258, 10320, 10473, 10644, 11799, 15156, 17233]"
1861,19904,21859,"[1114, 1936, 4231, 6451, 6843, 10014, 10897, 11239, 12048, 12164, 12198, 15763]"
1415,19906,26216,"[270, 356, 971, 1386, 1402, 2353, 2354, 2456, 2746, 2841, 3046, 3158, 3616, 4020, 4070, 4338, 4394, 4891, 5398, 5632, 6183, 7042, 7313, 7320, 7327, 7707, 9616, 10478, 10479, 10480, 10773, 10783, 11032, 11111, 12843, 13753, 14769]"
1570,19906,32840,"[1137, 1151, 1637, 2541, 2820, 2855, 3450, 4104, 5535, 6129, 6961, 7310, 7320, 8410, 9108, 9633, 9685, 9827, 10548, 11951, 12556, 13848]"
3080,19908,26705,"[1579, 2438, 3104, 4239, 4806, 5739, 6383, 7299, 8940, 9622, 12057, 12480, 13845, 15159]"
863,19909,38359,"[340, 492, 2146, 3753, 5269, 10300, 10750, 11597, 11909, 16182, 16722, 17850, 17944, 18023, 18060, 18092, 18106, 18152, 18153, 18217, 18260, 18322, 18340, 18344, 18347, 18350, 18351, 18355, 18356, 18357]"
2989,19909,20148,"[306, 866, 874, 898, 1265, 1472, 1585, 1654, 2095, 3101, 3910, 4367, 4611, 4975, 5732, 7264, 9368, 10683, 12015, 12820, 13321, 15528, 17380]"
3409,19914,35702,"[73, 1149, 7227, 8004, 11946, 12608, 13962, 14056, 14063, 14945, 15806, 16468, 16469, 16471, 17353, 17361, 17421, 17440, 17567, 17568, 17593, 18308]"
1997,19915,28022,"[1781, 1785, 2237, 2492, 2741, 6168, 7477, 8115, 8465, 8479, 8752, 9068, 9172, 11862, 13920]"
3745,19916,34443,"[1478, 3339, 4398, 7168, 8967, 9339, 11798, 12778, 13577, 13805, 15756]"
1555,19916,24305,"[189, 1607, 1790, 1836, 1990, 4394, 5297, 5472, 7453, 7780, 8809, 11919, 13636, 15010, 16098]"
3889,19919,37973,"[366, 4034, 4049, 4233, 4849, 4890, 4950, 5326, 5881, 6672, 6757, 7305, 7743, 8010, 8730, 9665, 14752, 14819, 14834]"
1866,19919,35089,"[490, 1398, 2050, 4597, 4926, 7136, 8058, 9267, 9365, 9829, 10039, 11424, 12295, 13150, 16882]"
1196,19919,30836,"[795, 1965, 2008, 2725, 3179, 4287, 7380, 7763, 7764, 10675, 12789]"
2655,19919,26367,"[76, 332, 400, 520, 994, 1644, 2024, 2691, 2969, 5510, 7671, 9662, 13441, 14054, 17196]"
2239,19919,30778,"[871, 1178, 1228, 1244, 1553, 1967, 2265, 2937, 3231, 3251, 3931, 4049, 4765, 5876, 6068, 8812, 12586, 15768]"
2385,19923,34735,"[920, 1178, 1274, 2483, 3591, 3918, 6737, 7021, 8704, 13965]"
2825,19923,28293,"[46, 1455, 2804, 2805, 3388, 6034, 7532, 11012, 14197, 17397]"
3905,19924,40205,"[749, 1227, 1459, 1711, 2063, 2065, 2445, 2854, 2926, 3119, 11707]"
2131,19924,19864,"[10, 36, 37, 41, 87, 402, 705, 722, 912, 926, 1231, 1459, 1939, 1961, 2441, 2445, 2667, 3203, 3897, 4069, 6135, 6404, 6460, 6548, 6754, 6875, 9656, 16580]"
3751,19924,40970,"[271, 1233, 1700, 1909, 2384, 2420, 2445, 5045, 5822, 7103, 11976, 12370, 12758, 13381, 13670, 15733, 16439, 17196]"
3135,19924,21720,"[162, 391, 465, 730, 1138, 1510, 1515, 1518, 1667, 1668, 1669, 1698, 1849, 1852, 1858, 1862, 1863, 1864, 1865, 1915, 2111, 2132, 2148, 2374, 2445, 2450, 2621, 2794, 2914, 3054, 3576, 3650, 3702, 3753, 3755, 3779, 4045, 4515, 4736, 4899, 4931, 5000, 5269, 5294, 5537, 6001, 6021, 6309, 6325, 6492, 6513, 6550, 6558, 6560, 6672, 6679, 6753, 6754, 6821, 6823, 7735, 7737, 9186, 9379, 9406, 9826, 10807, 11302, 11492, 11526, 11628, 11666, 11689, 12042, 12458, 12550, 12567, 12707, 12849, 13081, 13431, 13714, 14065, 14352, 14548, 14617, 15063, 15328, 15505, 15622, 15736, 16168, 16333, 16355, 16572, 16573, 16658, 16663, 16664, 16757, 16764, 16909, 16985, 17173, 17310, 17527, 17617, 17628, 17752, 18004, 18066, 18067, 18082, 18148, 18171]"
3135,19925,36393,"[162, 391, 465, 730, 1138, 1510, 1515, 1518, 1667, 1668, 1669, 1698, 1849, 1852, 1858, 1862, 1863, 1864, 1865, 1915, 2111, 2132, 2148, 2374, 2445, 2450, 2621, 2794, 2914, 3054, 3576, 3650, 3702, 3753, 3755, 3779, 4045, 4515, 4736, 4899, 4931, 5000, 5269, 5294, 5537, 6001, 6021, 6309, 6325, 6492, 6513, 6550, 6558, 6560, 6672, 6679, 6753, 6754, 6821, 6823, 7735, 7737, 9186, 9379, 9406, 9826, 10807, 11302, 11492, 11526, 11628, 11666, 11689, 12042, 12458, 12550, 12567, 12707, 12849, 13081, 13431, 13714, 14065, 14352, 14548, 14617, 15063, 15328, 15505, 15622, 15736, 16168, 16333, 16355, 16572, 16573, 16658, 16663, 16664, 16757, 16764, 16909, 16985, 17173, 17310, 17527, 17617, 17628, 17752, 18004, 18066, 18067, 18082, 18148, 18171]"
3484,19927,20192,"[37, 2823, 5990, 6575, 7267, 10952, 11685, 11695, 12126, 13187, 14527, 17989]"
3740,19928,30780,"[189, 469, 1639, 1691, 1808, 2379, 2456, 2786, 3471, 4343, 5613, 5634, 5857, 6308, 6611, 6985, 8330, 9108, 9349, 9353, 9659, 11027, 11229, 11425, 12465, 12641, 13098, 15805, 16647, 16740]"
1358,19928,26029,"[2507, 5334, 5969, 7219, 7394, 7555, 7780, 9846, 11724, 12296, 15136, 16600, 16723]"
664,19928,40766,"[1503, 1584, 2799, 4578, 10292, 10652, 11533, 11600, 13325, 17380, 17439]"
3891,19928,22108,"[41, 701, 1948, 2135, 2175, 3580, 3792, 4069, 5242, 5532, 6104, 6506, 6611, 6614, 6734, 7388, 8722, 9949, 10525, 13328, 13848, 15763, 16168, 16388, 16419, 16444, 16866, 17218, 17935]"
326,19928,27562,"[628, 2441, 2999, 5159, 5960, 7709, 13187, 14490, 15225, 15287]"
2131,19928,20438,"[10, 36, 37, 41, 87, 402, 705, 722, 912, 926, 1231, 1459, 1939, 1961, 2441, 2445, 2667, 3203, 3897, 4069, 6135, 6404, 6460, 6548, 6754, 6875, 9656, 16580]"
2064,19940,19612,"[142, 324, 1171, 1844, 2633, 2786, 2787, 4788, 4914, 5969, 7694, 11026, 11317, 13437, 13934, 14122, 18060]"
2999,19942,24549,"[707, 730, 813, 1114, 1515, 1966, 2441, 2540, 13446, 15025, 15651, 15781, 18288]"
2271,19945,19064,"[985, 2073, 2786, 2926, 4832, 6068, 12064, 13437, 14663, 15190]"
3561,19946,37596,"[102, 452, 874, 963, 1022, 1235, 1371, 1428, 1594, 1603, 1666, 1788, 1963, 2050, 2430, 2833, 2849, 2854, 2937, 2976, 2983, 3200, 3375, 3616, 3875, 3955, 4060, 4090, 4245, 4247, 4282, 4360, 4377, 4418, 4880, 4890, 4957, 5016, 5021, 5027, 5028, 5090, 5170, 5181, 5367, 5470, 5493, 5568, 5847, 5886, 5908, 5953, 6320, 6349, 6672, 6720, 6726, 6729, 7156, 7177, 7294, 7437, 7890, 8225, 8264, 8417, 8455, 8609, 8684, 8883, 8992, 8994, 9068, 9070, 9175, 9240, 9305, 9390, 9479, 9659, 10386, 10387, 10391, 10527, 10763, 10799, 10837, 11027, 11189, 11268, 11390, 11664, 11782, 11806, 12203, 12208, 12487, 12575, 12607, 12650, 12724, 12852, 13038, 13110, 13335, 13446, 13517, 13586, 13691, 14047, 14418, 14595, 14735, 14830, 15025, 15102, 15121, 15235, 15357, 15531, 16084, 16186, 16368, 16600, 16617, 17184, 17205, 17217, 17359, 17380, 17567, 17627, 18017, 18018, 18023, 18054, 18078, 18166, 18233, 18245, 18273, 18316]"
3725,19947,30476,"[8807, 9549, 9787, 9837, 9855, 10376, 10382, 11712, 13529, 14644, 14994]"
21,19950,19762,"[518, 2329, 4747, 7133, 7134, 7820, 8535, 10674, 11161, 11593, 14411, 16568, 16571, 17400, 17553]"
474,19952,22995,"[2815, 3583, 3818, 6669, 7576, 8161, 10663, 12650, 13526, 13563, 14296, 14742, 14841, 15462, 15768, 16760, 16770, 17155, 17296]"
2182,19952,36733,"[797, 1051, 1054, 2251, 3513, 3632, 4696, 4870, 5980, 6956, 7629, 8220, 8419, 9087, 9089, 9172, 10008, 10380, 10385, 14394, 14974, 15314, 15403, 16125]"
989,19954,26468,"[469, 1528, 1963, 3203, 3875, 4307, 7650, 7833, 8403, 9036, 10068, 10473, 13454, 13916, 14265, 16710, 17628, 18066, 18067, 18082, 18171]"
2623,19957,19959,"[4, 737, 2217, 2804, 2854, 7045, 7469, 12480, 13788, 13912, 16168]"
1639,19957,23514,"[501, 950, 1478, 1692, 3772, 7028, 7072, 7689, 7695, 8678, 9130, 9437, 9849, 12150, 13606, 15232, 17194, 17591]"
470,19957,21851,"[1812, 2073, 3758, 5228, 6886, 12778, 13143, 13527, 17034, 17732]"
2051,19957,25038,"[4, 872, 1180, 1384, 2278, 6634, 7552, 8339, 9846, 12356, 16168, 16416, 17701]"
368,19957,26819,"[422, 2493, 2933, 4234, 4453, 5841, 6141, 6969, 9504, 10060, 10571, 13468]"
1472,19959,32009,"[628, 4021, 4181, 4206, 6506, 7286, 8589, 13367, 15118, 15931, 16382]"
358,19959,37633,"[455, 584, 1565, 1566, 1667, 1668, 4005, 4955, 5903, 5932, 6097, 6187, 6211, 6303, 6467, 6672, 6780, 7970, 10433, 10933, 11876, 11997, 12170, 12504, 12545, 12769, 12941, 14543, 14761, 15444, 16027, 16272]"
1997,19959,25556,"[1781, 1785, 2237, 2492, 2741, 6168, 7477, 8115, 8465, 8479, 8752, 9068, 9172, 11862, 13920]"
1132,19960,34288,"[145, 217, 358, 736, 777, 2136, 2329, 3239, 3974, 8388, 10098, 10345, 10485]"
1919,19961,26074,"[326, 1001, 1071, 1612, 1928, 1957, 2438, 2568, 2628, 2654, 2686, 2778, 2805, 2813, 2914, 4045, 4282, 4285, 4331, 5121, 5527, 5703, 6877, 7256, 7737, 8624, 8857, 9049, 11188, 12175, 12931]"
2524,19964,18650,"[68, 5734, 6712, 6907, 8400, 10799, 10887, 11889, 12288, 12720, 13121, 13485, 13517, 14062, 16021, 16188, 16372, 16420, 17615, 17987, 18023, 18079, 18240]"
2625,19964,19982,"[249, 552, 4273, 5727, 5963, 6142, 7951, 8333, 8541, 8803, 9151, 10399, 10730]"
2221,19964,31463,"[1375, 4069, 5000, 5555, 5917, 7181, 7320, 7755, 7872, 12197, 16570]"
2779,19964,32267,"[1228, 1375, 1621, 2803, 3224, 4639, 4981, 5473, 6317, 6720, 10149, 11938, 13975]"
1965,19964,36723,"[391, 1631, 2618, 3149, 4875, 5700, 6644, 6672, 8403, 9535, 9938, 12122, 13543, 15366, 17255, 17303]"
1559,19964,19375,"[1525, 2622, 5801, 5989, 6318, 7065, 8934, 9407, 11591, 15873, 17677]"
3668,19964,37378,"[100, 444, 2144, 2250, 2750, 3704, 3711, 4069, 5548, 5706, 5811, 5845, 6157, 6611, 7320, 7678, 8622, 12150, 12811, 13081, 13095, 13170, 16078, 17166]"
1208,19964,28643,"[672, 756, 842, 985, 1283, 1371, 1394, 1729, 1758, 1790, 1963, 2073, 2104, 2329, 2586, 2699, 2739, 2816, 3450, 3912, 3922, 4038, 4657, 4927, 5087, 5256, 5268, 5464, 5510, 5736, 5881, 5979, 6089, 6163, 6200, 6303, 6329, 6644, 6645, 6672, 6962, 7001, 7284, 7399, 7468, 8105, 8432, 8457, 8608, 8759, 8761, 8962, 9092, 9374, 9462, 9745, 9746, 9783, 10193, 10509, 10623, 10682, 10732, 10759, 11195, 11350, 11537, 11655, 11689, 11690, 12071, 12285, 12422, 12860, 12892, 13518, 13554, 13900, 13971, 14050, 14183, 14234, 14593, 14689, 14895, 15064, 16117, 16527]"
550,19964,27950,"[102, 3592, 3768, 4185, 4188, 4397, 4425, 5814, 5936, 5938, 5953, 6649, 7102, 7427, 7896, 8225, 8311, 9736, 10016, 10188, 12089, 12982, 13011, 13159, 13704, 14658, 14846, 14991, 15812, 15984, 16798, 16911, 17051, 17525]"
638,19964,27854,"[1506, 2148, 4166, 4865, 5054, 7302, 7326, 8409, 8673, 8988, 9696, 9768, 10239, 11388, 12376, 13753, 13964, 14018, 14638, 15340, 16083, 17051]"
1221,19964,28631,"[425, 1939, 2431, 4185, 5201, 5216, 7427, 7538, 8166, 8170, 8803, 9793, 10006, 12832, 13030, 13256, 14231, 14408, 15076, 15231, 16300, 16303]"
393,19964,29167,"[228, 253, 281, 397, 489, 502, 550, 588, 819, 844, 983, 1004, 1227, 1542, 1678, 2576, 3088, 3209, 3653, 3678, 3790, 3840, 4200, 4220, 5207, 5218, 5351, 5374, 5392, 5399, 5442, 5777, 5854, 6141, 6617, 6755, 7102, 7103, 7170, 7181, 7246, 7951, 8167, 8225, 8312, 8523, 8994, 9520, 9626, 9736, 10243, 10712, 10780, 11213, 11217, 12175, 12176, 12208, 12504, 12745, 12764, 12874, 12948, 13069, 13081, 13386, 13897, 14698, 14989, 15127, 15303, 15308, 15340, 15920, 16594, 16846, 17680]"
3438,19964,38083,"[2295, 2424, 2925, 3084, 3583, 5881, 6024, 8201, 15781, 17403, 17572, 18288]"
3721,19964,20465,"[1331, 1963, 5248, 5934, 6606, 7013, 7181, 7320, 9378, 9842, 10174, 12031, 12230, 13241, 14192]"
1127,19964,29777,"[1222, 1232, 4700, 5606, 5917, 6499, 11158, 11266, 13768, 14129, 15096]"
2188,19964,41245,"[1011, 2295, 4752, 5617, 6906, 8221, 12271, 14412, 15140, 16212, 16991]"
3307,19964,24926,"[399, 518, 1382, 1558, 1841, 2193, 3186, 3306, 3460, 3952, 4524, 5439, 6611, 6789, 6966, 7440, 7600, 9406, 9442, 9443, 10760, 10923, 12076, 12649, 13860, 15472, 16591, 16605, 17067, 17336, 17998]"
750,19965,41156,"[189, 989, 1171, 1873, 2030, 2112, 2425, 2574, 2600, 3084, 3109, 4489, 4830, 4875, 5052, 5471, 6018, 6912, 7057, 9395, 10550, 11957, 13696, 14965, 15015, 15268, 15806, 17649]"
2849,19966,37205,"[633, 1565, 3767, 4095, 4298, 4881, 6227, 6483, 8161, 8527, 9500, 10056]"
3141,19967,38076,"[451, 1181, 1716, 3005, 3062, 4329, 5594, 5857, 6320, 7732, 8088, 8361, 8380, 9049, 9780, 10850, 12486, 14884, 15397, 16298, 18041]"
483,19967,21368,"[3073, 3840, 5541, 6706, 9490, 10532, 10636, 10758, 10943, 11661]"
483,19968,19508,"[3073, 3840, 5541, 6706, 9490, 10532, 10636, 10758, 10943, 11661]"
3168,19972,38696,"[1110, 2693, 8019, 10523, 11464, 12091, 13985, 15854, 15947, 16032, 16928, 17196, 17492, 17518, 18022]"
1791,19975,27685,"[1188, 1315, 2454, 2718, 3150, 3771, 3876, 4701, 4877, 7236, 7951, 8156, 10277, 11390, 12290, 13233, 13715, 13845, 15005, 15666, 16263, 18093]"
3069,19975,41008,"[1115, 2917, 3728, 3851, 5700, 6345, 7437, 8002, 8157, 9010, 12193, 12805, 13330, 14604, 15556, 17051, 17094, 17320]"
886,19978,38764,"[216, 1959, 2035, 3188, 5288, 7647, 8221, 9525, 9628, 11059, 11363, 14731, 16053]"
899,19978,23875,"[4787, 7157, 8586, 9172, 10427, 10548, 11703, 12105, 15553, 15857]"
3331,19979,40546,"[1375, 1786, 2774, 3260, 4155, 6400, 7366, 9760, 10494, 13300, 13974, 14316, 14772, 16362]"
3048,19979,26565,"[248, 911, 2033, 2120, 2432, 2826, 6208, 7102, 7345, 8784, 8914, 9520, 12647, 12841, 16228, 16357]"
3561,19979,23689,"[102, 452, 874, 963, 1022, 1235, 1371, 1428, 1594, 1603, 1666, 1788, 1963, 2050, 2430, 2833, 2849, 2854, 2937, 2976, 2983, 3200, 3375, 3616, 3875, 3955, 4060, 4090, 4245, 4247, 4282, 4360, 4377, 4418, 4880, 4890, 4957, 5016, 5021, 5027, 5028, 5090, 5170, 5181, 5367, 5470, 5493, 5568, 5847, 5886, 5908, 5953, 6320, 6349, 6672, 6720, 6726, 6729, 7156, 7177, 7294, 7437, 7890, 8225, 8264, 8417, 8455, 8609, 8684, 8883, 8992, 8994, 9068, 9070, 9175, 9240, 9305, 9390, 9479, 9659, 10386, 10387, 10391, 10527, 10763, 10799, 10837, 11027, 11189, 11268, 11390, 11664, 11782, 11806, 12203, 12208, 12487, 12575, 12607, 12650, 12724, 12852, 13038, 13110, 13335, 13446, 13517, 13586, 13691, 14047, 14418, 14595, 14735, 14830, 15025, 15102, 15121, 15235, 15357, 15531, 16084, 16186, 16368, 16600, 16617, 17184, 17205, 17217, 17359, 17380, 17567, 17627, 18017, 18018, 18023, 18054, 18078, 18166, 18233, 18245, 18273, 18316]"
3573,19979,35978,"[1178, 1478, 2216, 2834, 3660, 4135, 4541, 4794, 5638, 6360, 13243, 13461, 16474, 16496, 16770]"
214,19979,29979,"[578, 901, 2137, 5892, 9963, 11083, 11715, 12022, 12217, 14192]"
2102,19979,28920,"[61, 366, 400, 1785, 1997, 2211, 2691, 3069, 4862, 5564, 7338, 7399, 8115, 8466, 9551, 12303, 14730]"
2959,19979,26226,"[488, 1670, 1760, 2162, 3417, 4069, 4247, 4748, 5041, 5125, 5510, 6453, 7479, 8951, 8979, 10359, 13253]"
1283,19980,29636,"[2608, 2612, 3554, 4752, 5173, 5311, 5966, 6961, 7321, 9380, 10238, 10425, 14666, 14865, 15136, 16247, 17104]"
2341,19980,29554,"[1221, 3926, 4094, 4229, 5880, 12274, 13848, 14625, 17380, 17397]"
1643,19980,34200,"[3214, 3563, 4578, 4765, 5120, 5947, 11193, 14904, 15132, 15995, 16259, 17380, 17630]"
1570,19980,19762,"[1137, 1151, 1637, 2541, 2820, 2855, 3450, 4104, 5535, 6129, 6961, 7310, 7320, 8410, 9108, 9633, 9685, 9827, 10548, 11951, 12556, 13848]"
1569,19980,20354,"[338, 1652, 2390, 2600, 3277, 4475, 5105, 5970, 6043, 6952, 7263, 7323, 7714, 9272, 9484, 9915, 10224, 11521, 12929, 12933, 13027, 13028, 14122, 14123, 14707, 14871, 14888, 15560, 15779, 16141, 16145, 17224]"
483,19982,26330,"[3073, 3840, 5541, 6706, 9490, 10532, 10636, 10758, 10943, 11661]"
206,19983,40465,"[400, 1110, 1157, 2136, 3115, 4069, 4616, 4900, 5053, 5887, 6276, 6466, 7320, 9669, 9691, 10750, 13492, 13618, 14578, 15477, 17234, 18082]"
1953,19984,27351,"[4, 586, 1479, 4069, 4441, 4601, 5201, 5910, 6320, 6921, 7896, 10142, 11982, 15804, 16755]"
